postcode,latitude,longitude,wards,geometry,closest_station_1_id,closest_station_1_distance,closest_station_2_id,closest_station_2_distance,closest_station_3_id,closest_station_3_distance,Academy,Community,Free,Independent,Other,Budgens,Iceland,Lidl,Marks And Spencer,Morrisons,Sainsburys,Tesco,The Co-operative Group,Waitrose
EC1P 1FW,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1FX,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1FY,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1FZ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GA,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GB,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GD,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GE,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GF,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GG,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GH,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GJ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GL,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GN,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GP,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GQ,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GR,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GS,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GT,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GU,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GW,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GX,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GY,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1GZ,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HA,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HB,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HD,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HE,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HF,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HG,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HH,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HJ,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HL,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HN,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HP,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HQ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HR,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HS,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HT,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HU,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HW,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HX,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HY,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1HZ,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JA,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JB,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JD,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JE,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JF,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JG,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JH,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JJ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JL,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JN,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JP,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JQ,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JR,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JS,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JT,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JU,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JW,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JX,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JY,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1JZ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LA,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LB,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LD,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LE,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LF,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LG,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LH,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LJ,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LL,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LN,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LP,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LQ,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LR,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LS,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LT,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LU,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LW,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LX,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LY,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1LZ,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1NA,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1NB,51.524567,-0.112017,E05000370,POINT (-12469.67540018998 6714613.394941737),940GZZLUCHL,710.7891675444864,HUBZFD,744.3655417112765,940GZZLURSQ,868.9007426895494,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1ND,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1NE,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1NF,51.524565,-0.112042,E05000370,POINT (-12472.458387460107 6714613.037104252),940GZZLUCHL,710.6711781193893,HUBZFD,745.5479511523987,940GZZLURSQ,867.1542475160761,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
EC1P 1NG,51.524503,-0.112088,E05000370,POINT (-12477.579084036532 6714601.944149901),940GZZLUCHL,703.9902716439695,HUBZFD,743.5802010240412,940GZZLURSQ,862.7644242713699,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,1.0,3.0
